Timestamp,AHU-2 AvgCcoilTmp,AHU-2 AvgMaTmp,AHU-2 ChwEnTmp,AHU-2 ChwVlvPos,AHU-2 MaTmp1,AHU-2 OaFl,AHU-2 OaTmp,AHU-2 SaFanASts,AHU-2 SaFanBSts,AHU-2 SaFanCSts,AHU-2 SaFanDSts,AHU-2 SaFanESts,AHU-2 SaFanFSts,AHU-2 SaFl,AHU-2 SaTmp
2025-01-01 06:15:00,60.453857421875,61.376922607421875,35.0,1.4541435241699219,62.0000114440918,5209.75,45.86000061035156,1.0,1.0,1.0,1.0,1.0,1.0,13365.689453125,61.30769348144531
2025-01-01 06:30:00,58.88462829589844,63.94451904296875,35.0,0.0,64.92108154296875,4823.0,45.459999084472656,1.0,1.0,1.0,1.0,1.0,1.0,14204.1904296875,59.78460693359375
2025-01-01 06:45:00,56.484619140625,58.07691955566406,35.0,0.0,58.44617462158203,10448.75,45.29999923706055,1.0,1.0,1.0,1.0,1.0,1.0,14749.21484375,58.5845947265625
2025-01-01 07:00:00,60.823081970214844,59.18461990356445,35.0,6.410484313964844,60.061553955078125,10107.5,45.04999923706055,1.0,1.0,1.0,1.0,1.0,1.0,13491.46484375,62.0000114440918
2025-01-01 07:15:00,60.476924896240234,61.376922607421875,35.0,1.7722129821777344,62.96923828125,191.75,44.650001525878906,1.0,1.0,1.0,1.0,1.0,1.0,14409.623046875,61.261566162109375
2025-01-01 07:30:00,57.384620666503906,63.06155014038086,35.0,0.0,63.84617614746094,2723.5,44.220001220703125,1.0,1.0,1.0,1.0,1.0,1.0,14376.08203125,59.09229278564453
2025-01-01 07:45:00,59.11539077758789,57.75386047363281,35.0,4.998443603515625,56.23077392578125,14465.7509765625,44.02000045776367,1.0,1.0,1.0,1.0,1.0,1.0,13239.9150390625,60.938453674316406
2025-01-01 08:00:00,61.261531829833984,62.25384521484375,35.0,5.819850921630859,62.73845672607422,10835.5,43.91999816894531,1.0,1.0,1.0,1.0,1.0,1.0,14283.84765625,62.18463134765625
2025-01-01 08:15:00,60.361549377441406,63.68888473510742,35.0,1.2553787231445312,64.6842269897461,165.75,43.880001068115234,1.0,1.0,1.0,1.0,1.0,1.0,15168.46484375,61.07695007324219
2025-01-01 08:30:00,57.753841400146484,63.52307891845703,35.0,0.0,64.26158142089844,4069.0,44.130001068115234,1.0,1.0,1.0,1.0,1.0,1.0,13571.1220703125,58.723087310791016
2025-01-01 08:45:00,56.66923904418945,56.66923904418945,35.0,0.0,54.66151809692383,175.5,44.689998626708984,1.0,1.0,1.0,1.0,1.0,1.0,13663.357421875,59.138492584228516
2025-01-01 09:00:00,59.807708740234375,63.430789947509766,35.0,0.08308792114257812,64.30770874023438,6591.00048828125,45.652870178222656,1.0,1.0,1.0,1.0,1.0,1.0,14623.439453125,60.66154479980469
2025-01-01 09:15:00,56.092315673828125,58.88462448120117,35.0,0.0,59.32307434082031,8498.75,46.08000183105469,1.0,1.0,1.0,1.0,1.0,1.0,13617.2392578125,58.0307731628418
2025-01-01 09:30:00,61.19232177734375,62.62310028076172,35.0,6.992153167724609,63.70768356323242,8628.75,47.450592041015625,1.0,1.0,1.0,1.0,1.0,1.0,15294.240234375,62.27692413330078
2025-01-01 09:45:00,59.623069763183594,60.43075942993164,35.0,0.08780670166015625,60.80003356933594,8885.5,47.790000915527344,1.0,1.0,1.0,1.0,1.0,1.0,13197.990234375,60.33846664428711
2025-01-01 10:00:00,57.546173095703125,60.915374755859375,35.0,0.0,61.49231719970703,7936.49951171875,48.96346664428711,1.0,1.0,1.0,1.0,1.0,1.0,14082.607421875,58.95387268066406
2025-01-01 10:15:00,59.85383605957031,59.85383605957031,35.0,6.3272857666015625,58.53846740722656,19669.0,49.40999984741211,1.0,1.0,1.0,1.0,1.0,1.0,14283.84765625,61.49231719970703
2025-01-01 10:30:00,59.484615325927734,60.22309112548828,35.0,7.023540496826172,58.67695999145508,11979.5,50.17485046386719,1.0,1.0,1.0,1.0,1.0,1.0,13084.79296875,61.30769348144531
2025-01-01 10:45:00,59.48461151123047,60.40769577026367,35.0,6.913059234619141,59.04616165161133,16243.5,50.52000045776367,1.0,1.0,1.0,1.0,1.0,1.0,13617.2392578125,61.353858947753906
2025-01-01 11:00:00,59.069244384765625,60.500022888183594,35.0,6.600337982177734,59.138492584228516,16074.5,50.849998474121094,1.0,1.0,1.0,1.0,1.0,1.0,14116.1474609375,61.030784606933594
2025-01-01 11:15:00,57.77696228027344,65.32371520996094,35.0,4.241264343261719,65.15794372558594,2284.75,51.38999938964844,1.0,1.0,1.0,1.0,1.0,1.0,14376.08203125,60.015357971191406
2025-01-01 11:30:00,58.19231033325195,65.41844177246094,35.0,0.0,65.25262451171875,139.75,51.79999923706055,1.0,1.0,1.0,1.0,1.0,1.0,13239.9150390625,59.276912689208984
2025-01-01 11:45:00,61.12310791015625,65.51315307617188,35.0,2.893871307373047,65.30000305175781,130.0,52.38999938964844,1.0,1.0,1.0,1.0,1.0,1.0,13445.34765625,61.63077163696289
2025-01-01 12:00:00,59.853851318359375,65.51315307617188,35.0,7.822788238525391,65.34734344482422,2167.75,52.650001525878906,1.0,1.0,1.0,1.0,1.0,1.0,13705.283203125,61.63077163696289
2025-01-01 12:15:00,57.08464050292969,65.44207763671875,35.0,0.0,65.39476013183594,4728.75,52.880001068115234,1.0,1.0,1.0,1.0,1.0,1.0,15000.765625,59.0
2025-01-01 12:30:00,60.52310562133789,65.9394760131836,35.0,1.9105262756347656,65.77367401123047,130.0,53.369998931884766,1.0,1.0,1.0,1.0,1.0,1.0,14921.107421875,61.21540451049805
2025-01-01 12:45:00,58.21540832519531,65.77367401123047,35.0,6.327907562255859,65.53681945800781,8771.75,53.7400016784668,1.0,1.0,1.0,1.0,1.0,1.0,13491.46484375,60.615379333496094
